frame,left_eye_temp,right_eye_temp,forehead_temp,nose_temp,left_cheek_temp,right_cheek_temp
36,36.8475209495,36.928528442,35.73054011585165,33.067546735294115,34.69971589282543,34.273512780497335
37,36.857830994000004,36.9417842135,35.74676739096154,33.04363436317647,34.71828494008942,34.30986878384
38,36.846048086,36.9417842135,35.7690682324896,33.03964896782353,34.726748648410464,34.28312095218131
39,36.843102359,36.9388384865,35.77844471441054,33.02197460582353,34.74056820567976,34.31340016819343
40,36.816590816,36.931474169,35.75175222058824,33.11502492341177,34.751543292217704,34.31817301258427
41,36.8298465875,36.937365623000005,35.75414583425743,33.102029069000004,34.73359342161606,34.337788020813626
42,36.8180636795,36.916745534,35.711855694158416,33.040168802000004,34.73116547763692,34.31957365637931
43,36.834265178,36.9329470325,35.75437499265205,33.25139475570588,34.72449699238291,34.28061750147309
44,36.831319451,36.9241098515,35.75387501070014,33.143962359235296,34.71291876181539,34.31993759580078
45,36.8416294955,36.9358927595,35.766033336183,33.060788891,34.71823569714286,34.34253580313535
46,36.8327923145,36.9300013055,35.75621035743448,33.02041510329412,34.70720544435325,34.35091084493976
47,36.8298465875,36.9300013055,35.75840746493507,33.07569080405882,34.73870324730274,34.347610419432485
48,36.8327923145,36.9300013055,35.74895852150637,33.15262626217647,34.72431361467013,34.322575912507205
49,36.8416294955,36.9182183975,35.75851061922841,33.15470559888235,34.71735919519751,34.37256935663275
50,36.834265178,36.9182183975,35.759530922718056,33.13165961705882,34.73163193142857,34.337207727574395
51,36.8445752225,36.9241098515,35.76600830287755,33.17896452711765,34.71973397998046,34.27386706956443
52,36.834265178,36.899071172,35.757001904,33.100816122588235,34.71076780178641,34.22470779586821
53,36.8121722255,36.8975983085,35.78353357242719,33.031331621,34.71561170621608,34.26940791983051
54,36.7503119585,36.888761127500004,35.74656277465347,33.06044233488235,34.71326103315069,34.27359471867925
55,36.795970727000004,36.9182183975,35.76158735485294,33.111039528058825,34.720698727820896,34.2794639611549
56,36.8033350445,36.9064354895,35.73831594590645,33.09856350782353,34.71066752002973,34.30653071396976
57,36.828373724,36.9064354895,35.729695940693276,33.111039528058825,34.710377248407646,34.341313899185124
58,36.8210094065,36.8975983085,35.741286933995944,33.06061561294118,34.69266058259625,34.31425028
59,36.8151179525,36.922636988,35.74472897851382,33.029598840411765,34.71611418694118,34.32577606976043
60,36.838683768500005,36.91085408,35.76243365087379,32.846790488352944,34.672886312136164,34.34544371119796
61,36.784187819,36.925582715000004,35.73267340063551,33.04848614882353,34.69787318105213,34.260078347325305
62,36.726746142500005,36.887288264,35.71909064804855,33.128540612,34.68055343493671,34.315673577309646
63,36.8092264985,36.9182183975,35.72599631274992,33.16631522882353,34.69672889924325,34.31161661044541
64,36.6089170625,36.8651953115,35.72767261786539,33.22020470511765,34.68831333770688,34.39087595372019
65,36.82248227,36.9182183975,35.799092624489795,32.987318994058825,34.696089135570475,34.322407513691935
66,36.790079273,36.9182183975,35.768535138557695,33.087473712058824,34.68733715888587,34.34591266956026
67,36.795970727000004,36.9152726705,35.74909253109203,33.168567843588235,34.72263266178973,34.37526661867647
68,36.7856606825,36.919691261000004,35.747085732038954,33.09648417111765,34.684510452299016,34.320326951976746
69,36.709071780500004,36.8946525815,35.719882626628575,33.09631089305883,34.687751195187595,34.42663202334643
70,36.834265178,36.9388384865,35.719774278049265,32.950584045588236,34.68588665227624,34.31916869120616
71,36.834265178,36.9417842135,35.73679150038775,33.0614820032353,34.690971766480445,34.34640325771767
72,36.8092264985,36.931474169,35.729835217556655,32.90501191611765,34.690790118143134,34.32046827405595
73,36.8210094065,36.934419896,35.74092159897537,33.01105808811765,34.71409676999065,34.32735905664122
74,36.828373724,36.931474169,35.73271290422857,33.266989781,34.68448397877318,34.348143966584765
75,36.801862181000004,36.931474169,35.77185714283423,33.18762843005882,34.70659293502154,34.428879064
76,36.793025,36.8917068545,35.73275031028572,33.227309105529415,34.68383194389302,34.35335756014682
77,36.801862181000004,36.9211641245,35.76509053843672,33.08937977070588,34.718435239258525,34.3846848690183
78,36.784187819,36.9152726705,35.7536632015534,33.049005983,34.71807318699321,34.30997220390612
79,36.748839095,36.922636988,35.71932589375867,33.10220234705882,34.72431132800594,34.328629280832615
80,36.7856606825,36.919691261000004,35.75547126533991,33.115371479529415,34.6859096553125,34.27061554758442
81,36.7856606825,36.9270555785,35.72084288079576,33.141189910294116,34.68394323562095,34.3148298790625
82,36.8033350445,36.902016899,35.735233298561575,33.14708136429412,34.67641593502227,34.28370964950044
83,36.7856606825,36.904962626,35.7175105666601,33.20235706505883,34.682633443200004,34.286968508163966
84,36.7856606825,36.8917068545,35.68672270171984,33.077077028529416,34.674164017260274,34.309824228774424
85,36.776823501500004,36.8917068545,35.7055165216921,33.046753368235294,34.688738358238865,34.29796720598165
86,36.776823501500004,36.896125445,35.70828531021978,33.10254890317647,34.68899253043994,34.28015169674033
87,36.781242092,36.893179718,35.70650492576923,33.12594144111765,34.680717520395255,34.259269746861314
88,36.737056187,36.878451083,35.70953967199176,33.04536714376471,34.66048295549801,34.25061896744361
89,36.769459184,36.878451083,35.706950021881866,33.11086625,34.68609376325,34.27950252575419
90,36.770932047500004,36.888761127500004,35.72741540757281,33.15124003770588,34.68731286129096,34.30334219293358
91,36.7679863205,36.8946525815,35.732992269368935,33.21587275364706,34.687227860641876,34.298776859575646
92,36.7532576855,36.8799239465,35.713363452232144,33.18589564947059,34.6745313348167,34.29581037493357
93,36.7856606825,36.887288264,35.72909191775025,33.204263123705886,34.68772172318159,34.32134581230909
94,36.7856606825,36.888761127500004,35.71896920371849,33.21154080217647,34.693340624546835,34.31574313342081
95,36.7856606825,36.890233991,35.728870807079836,33.21881848064706,34.6980263525,34.323227439641514
96,36.769459184,36.88139681,35.736953546201924,33.21050113382353,34.6938352775,34.338991183834864
97,36.769459184,36.899071172,35.73167352427185,33.27755974258824,34.69680092157975,34.38630666175285
98,36.7886064095,36.899071172,35.71121889823489,33.272707956941176,34.69043314773387,34.29515008079311
99,36.787133546,36.888761127500004,35.70406991203883,33.18918793258824,34.693409758456696,34.36259636846021
100,36.787133546,36.8917068545,35.709708501551724,33.26075177088235,34.67040575686352,34.30448525775221
101,36.778296365,36.9034897625,35.685427522331935,33.179484361294115,34.69853492396595,34.341784161798365
102,36.778296365,36.8946525815,35.68812343301724,33.230774666705884,34.6698728367347,34.324913683610866
103,36.804807908,36.8917068545,35.6868921344958,33.15470559888235,34.681478960830454,34.331532278770645
104,36.778296365,36.884342537,35.69310460267904,33.21777881229412,34.66291439163366,34.30650787776794
105,36.776823501500004,36.896125445,35.71706049177101,33.15869099423529,34.708883573737175,34.34083142692103
106,36.776823501500004,36.8917068545,35.71418178724801,33.200970840588234,34.684271835436704,34.28766930909091
107,36.8033350445,36.893179718,35.723948786584884,33.15470559888235,34.695830219743335,34.3131082882243
108,36.6678316025,36.857830994000004,35.72521959084034,33.08296848252941,34.71034974303665,34.33543946340541
109,36.7944978635,36.9034897625,35.697714513980586,32.97137741264706,34.70455870101341,34.28760952521659
110,36.751784822000005,36.8975983085,35.726952371428574,33.06338806188236,34.705054704595746,34.28282373695
111,36.601552745,36.838683768500005,35.741898968646154,33.15903755035294,34.76224110329804,34.36381513934454
112,36.769459184,36.902016899,35.75723267010933,33.195945776882354,34.72985178102767,34.36702312034965
113,36.742947641,36.9064354895,35.71246206385576,33.148294310705886,34.718844133716985,34.248849770051635
114,36.766513457,36.9093812165,35.74550108841191,33.456729255411766,34.68750032650532,34.29291266031223
115,36.76356773,36.916745534,35.70717119497226,32.85285522041177,34.69542770473983,34.26148352472318
116,36.766513457,36.916745534,35.74942886074171,32.940360640117646,34.69972538995851,34.282814335693615
117,36.751784822000005,36.9064354895,35.74905194056604,33.01261759064706,34.70984936683436,34.29981294368087
118,36.784187819,36.9182183975,35.751460396603775,33.02561344505882,34.72756210170639,34.24461065393357
119,36.7827149555,36.899071172,35.73702882581002,33.01504348347059,34.694052344208494,34.254626295887526
120,36.7562034125,36.912326943500005,35.738041855822104,33.09093927323529,34.69525164265829,34.27245031774166
121,36.7562034125,36.912326943500005,35.71320961541105,32.95300993841177,34.68141284785887,34.2587187315688
122,36.760622003,36.8710867655,35.74474272817308,32.99788895564706,34.68100594389734,34.28694524133106
123,36.760622003,36.8769782195,35.717483033023875,32.93689507894118,34.69783042191305,34.24759257177982
124,36.7532576855,36.854885267,35.70084311998652,32.85198883011765,34.698525213166505,34.2221608461126
125,36.7591491395,36.8799239465,35.7300934012077,33.02578672311765,34.724720330529415,34.390050765714285
126,36.769459184,36.872559629,35.7012731132,33.087127155941175,34.70746810089718,34.42712181056
127,36.778296365,36.8858154005,35.68637719,33.06304150576471,34.70940265116618,34.29122193405502
128,36.7473662315,36.8769782195,35.684841721240055,32.91506204352941,34.69245591163148,34.23857947320755
129,36.775350638,36.884342537,35.71615320391028,32.989744886882356,34.68962749389535,34.26977726710526
130,36.769459184,36.88139681,35.72543388524966,32.95959450464706,34.68770919650655,34.250820061426
131,36.769459184,36.884342537,35.731891889230766,33.08418142894118,34.704950008400004,34.23818961521583
132,36.765040593500004,36.8769782195,35.692708124819696,32.83795330735294,34.69086041850746,34.300570383394835
133,36.769459184,36.8769782195,35.73776553071222,32.97657575441177,34.68886866105263,34.18080373517483
134,36.686978828,36.795970727000004,35.73968351734182,33.02006854717647,34.683106578986695,34.340638447102805
135,36.7738777745,36.8858154005,35.72598018429986,32.95300993841177,34.69547070497791,34.3411973557409
136,36.760622003,36.878451083,35.723881339004556,32.898427349882354,34.682015064326926,34.237214492681225
137,36.7532576855,36.887288264,35.72261571592524,32.98766555017647,34.684658984910584,34.28267953513089
138,36.710544644,36.875505356000005,35.71577436098894,32.98073442782353,34.677763185632735,34.26611298638377
139,36.709071780500004,36.882869673500004,35.71232605737401,32.99269061388235,34.68743394266921,34.256916415905515
140,36.695816009,36.8622495845,35.71613686145813,33.010364975882354,34.680137906473384,34.17582145186441
141,36.7179089615,36.857830994000004,35.726370054168065,32.99546306282353,34.70052088152854,34.23444319021391
142,36.714963234500004,36.8504666765,35.70545870285149,33.09873678588235,34.683533612178664,34.25554486669078
143,36.722327552,36.8710867655,35.69402384967546,33.04120847035294,34.69032992121335,34.24735578114286
144,36.701707463000005,36.8710867655,35.71023670087586,33.08418142894118,34.677419823390174,34.229109538076926
145,36.647211513500004,36.8710867655,35.69816139682143,33.09544450276471,34.67879505378379,34.1922728730038
146,36.728219006,36.8858154005,35.71994744229655,33.03341095770588,34.69610039177019,34.279299415976446
147,36.633955742,36.8651953115,35.746074171515154,33.15626510141177,34.689508859912614,34.32276619213203
148,36.701707463000005,36.884342537,35.707588872871284,33.01296414676471,34.692500909767446,34.31564660996269
149,36.716436098,36.8975983085,35.73372990455446,33.093018609941176,34.69494597346939,34.31766578536673
150,36.716436098,36.899071172,35.732021632885434,33.12455521664706,34.67433804539782,34.3337248085
151,36.713490371,36.888761127500004,35.71835875764706,33.072571799,34.69015302451207,34.26725563580269
152,36.701707463000005,36.884342537,35.722405600689655,33.17497913176471,34.67925609934033,34.298514716597744
153,36.689924555000005,36.890233991,35.72101400242424,33.15383920858824,34.69677780712042,34.31046121778199
154,36.6354286055,36.887288264,35.71190110918572,33.135298456294116,34.68892143630534,34.29103849622498
155,36.6855059645,36.887288264,35.696130158181816,32.96825840758824,34.695026336963736,34.321526445551335
156,36.695816009,36.875505356000005,35.6736050996,33.07517096988235,34.67014476638733,34.31571322522727
157,36.6884516915,36.887288264,35.70983039370345,33.02907900623529,34.69436073360157,34.34820488081448
158,36.6737230565,36.890233991,35.70738028099693,33.04623353405883,34.68212448933671,34.353984545656935
159,36.6737230565,36.8975983085,35.69641500152857,33.00170107294118,34.705060326433994,34.3712555525
160,36.6619401485,36.88139681,35.68545268890715,33.08574093147059,34.68027262182915,34.338398237884974
161,36.6619401485,36.8799239465,35.68614828879774,33.089899604882355,34.68218821389203,34.33485322895579
162,36.6825602375,36.8563581305,35.69306783279919,33.045713699882356,34.673778947003,34.298718227692305
163,36.6825602375,36.8622495845,35.687387214663865,33.17584552205882,34.672791144946565,34.35691956120879
164,36.676668783500006,36.8710867655,35.69913986776471,33.13356567570588,34.66189403328994,34.30060978894922
165,36.695816009,36.878451083,35.680990429006485,33.074651135705885,34.680194870545456,34.300966616162896
166,36.689924555000005,36.8622495845,35.68924376529412,33.13599156852941,34.668080089692836,34.28106029585895
167,36.689924555000005,36.869613902,35.69696111687266,33.08262192641177,34.664633100636365,34.31062325207447
168,36.6855059645,36.863722448000004,35.67620940464706,33.040168802000004,34.67467437357213,34.25896269013405
169,36.698761736,36.878451083,35.68679861935294,33.03254456741177,34.66779913497566,34.25873043656307
170,36.684033101000004,36.8710867655,35.69306783279919,32.96323334388235,34.67424657816459,34.27064332845807
171,36.6884516915,36.8651953115,35.694920115496956,33.059749222647056,34.66905680454591,34.30249961292876
172,36.664885875500005,36.863722448000004,35.68685372310345,33.07153213064706,34.66963823428571,34.29072638927511
173,36.6825602375,36.869613902,35.69721057259635,33.054897437,34.6766109233996,34.29382222850679
174,36.684033101000004,36.8799239465,35.68856122758669,33.047619758529414,34.67432419103622,34.25943319837104
175,36.684033101000004,36.8769782195,35.70526574958152,32.94763831858823,34.68816916181818,34.24644268279028
176,36.6678316025,36.8622495845,35.68523165521924,32.94798487470588,34.67610028443439,34.270705792967036
177,36.6825602375,36.8563581305,35.71315661807213,32.978308535000004,34.66810637252089,34.27185840517272
178,36.6825602375,36.840156632,35.727217331,32.88595132964706,34.70296583375,34.330748480000004
179,36.695816009,36.8799239465,35.720022066039604,33.00326057547059,34.68379383024615,34.32953924926214
180,36.6825602375,36.8769782195,35.72488953739496,33.10688085464706,34.67221974363089,34.27806562721127
181,36.695816009,36.88139681,35.71249025458572,32.94278653294118,34.67876884333334,34.31970836902507
182,36.6825602375,36.8858154005,35.71283742955357,33.15782460394118,34.67501667825829,34.301520502737226
183,36.710544644,36.8563581305,35.73868577141177,33.185029259176474,34.68052208525223,34.3153861260274
184,36.6884516915,36.838683768500005,35.7179043545639,33.138937295529416,34.66961014910448,34.29858444466002
185,36.6884516915,36.8357380415,35.73804641540594,33.19507938658823,34.678736986006825,34.32074119870036
186,36.6943431455,36.8475209495,35.74329622590099,33.13391223182353,34.700478350984554,34.28808437630252
187,36.7061260535,36.8445752225,35.74461573164706,33.069626072,34.71160794260615,34.28526549464567
188,36.6943431455,36.857830994000004,35.69173339257607,32.98402671094118,34.68424292741904,34.248069754958294
189,36.692870282,36.8651953115,35.7050777948073,33.073784745411764,34.68041856589277,34.26028204409704
190,36.692870282,36.8563581305,35.715335059208925,33.025266888941175,34.66626554811293,34.30656239583562
191,36.636901469,36.840156632,35.68768989981613,33.07066574035294,34.668553568977735,34.29726455550459
192,36.636901469,36.837210905,35.68619646150101,33.11034641582353,34.665690708292196,34.26374565151458
193,36.6678316025,36.857830994000004,35.6835858812942,33.036356684705886,34.67374653681489,34.300441939406475
194,36.6678316025,36.8740324925,35.683487747018255,33.15591854529412,34.66260111246131,34.305750411266054
195,36.6383743325,36.869613902,35.683919202595476,33.00170107294118,34.69572688563636,34.321473725329675
196,36.701707463000005,36.8534124035,35.7040755419958,32.94174686458824,34.705990716158475,34.29407975731904
197,36.703180326500004,36.869613902,35.71662657148979,33.02388066447059,34.680256725389164,34.27403319223614
198,36.6589944215,36.854885267,35.71686325527955,32.944692591588236,34.68165836250607,34.25529048620379
199,36.654575831,36.846048086,35.70440061618662,33.03912913364706,34.680172444065285,34.27570391210574
200,36.6501572405,36.840156632,35.68692339436539,33.08071586776471,34.64473366679321,34.19796168600922
201,36.6589944215,36.854885267,35.687013059249495,33.165102282411766,34.66134477362692,34.258634417613024
202,36.654575831,36.857830994000004,35.69743954787836,33.143962359235296,34.67936739479941,34.26944545624299
203,36.654575831,36.8710867655,35.71712759085193,33.01053825394118,34.66089432422037,34.21972205642857
204,36.6383743325,36.851939540000004,35.705782193352945,33.03531701635294,34.66386779230071,34.238360227723504
205,36.664885875500005,36.860776721,35.71273066257426,33.09111255129412,34.69486124083333,34.29502725439134
206,36.6560486945,36.8651953115,35.71949771602434,33.078116696882354,34.67697788059344,34.29865768302703
207,36.672250193,36.8593038575,35.726380169861386,32.98021459364706,34.68419925496072,34.2986036
208,36.6560486945,36.825427997,35.6894540890069,33.04865942688235,34.67343981949287,34.27205798368897
209,36.686978828,36.8327923145,35.71397774399454,32.92147333170588,34.67584313932327,34.27511410564246
210,36.583878383,36.7944978635,35.6935746873901,33.042421416764704,34.68261734818182,34.32851830126801
211,36.672250193,36.840156632,35.69424293687627,33.33508805811765,34.67405372329377,34.16462810219925
212,36.6707773295,36.828373724,35.67654518716968,32.99979501429412,34.66833448773585,34.25274009532967
213,36.684033101000004,36.828373724,35.68112400302645,33.058536276235294,34.657487574468085,34.24321211016043
214,36.681087374,36.834265178,35.67668598668487,33.01105808811765,34.64683111010152,34.259213775545376
215,36.681087374,36.834265178,35.689189989344825,33.039822245882355,34.67136204694561,34.27125931533649
216,36.4851965285,36.7444205045,35.672445901475,33.1616367212353,34.668680085055314,34.296755373850466
217,36.7002345995,36.8416294955,35.64892527348058,33.13113978288236,34.67023221430911,34.1639636525
218,36.6884516915,36.8357380415,35.680662375714284,33.09787039558824,34.666896988412944,34.25506669481553
219,36.6972888725,36.8357380415,35.70227127001707,33.18832154229412,34.664479856338026,34.2863149148422
220,36.669304466,36.826900860500004,35.6577383947832,33.18797498617647,34.64634757746479,34.281313064310346
221,36.660467285,36.8504666765,35.66273939242069,33.012790868705885,34.66383711705003,34.23043612585916
222,36.64573865,36.8504666765,35.68839246066234,33.23683939876471,34.65778163326824,34.26775555119417
223,36.657521558,36.8504666765,35.68390799610345,33.060788891,34.66348669801887,34.27381360809437
224,36.647211513500004,36.8445752225,35.68559658457494,33.21154080217647,34.65773216,34.254017947022476
225,36.639847196000005,36.840156632,35.66281267282143,33.10064284452941,34.65091299736842,34.23704034153846
226,36.603025608500005,36.857830994000004,35.66228665014286,33.212060636352945,34.65917341945892,34.24693589195837
227,36.639847196000005,36.851939540000004,35.669211400176806,33.06979935005882,34.65638099652041,34.242227026692014
228,36.647211513500004,36.837210905,35.64860519956436,33.056630217588236,34.64910906339585,34.254841424568724
229,36.666358739,36.8445752225,35.68396575545639,33.08626076564706,34.660552630315685,34.267741040334265
230,36.666358739,36.8445752225,35.70766188002732,32.99251733582353,34.68066230042382,34.28095815436083
231,36.678141647000004,36.843102359,35.697369908742395,33.03479718217647,34.686323339139676,34.302711663369564
232,36.6589944215,36.8445752225,35.683967333042,32.931350181058825,34.66775373114413,34.29365708281162
233,36.6089170625,36.854885267,35.67536160356998,33.05177843194118,34.66916455677197,34.25069971437676
234,36.64573865,36.8563581305,35.67314875804809,32.96444629029412,34.66525244166667,34.28611165554511
235,36.663413012,36.854885267,35.66842900588235,32.974496417705886,34.65919842530612,34.27138159536702
236,36.657521558,36.8534124035,35.669390328289126,32.91731465829412,34.65931051991098,34.252676160462634
237,36.6707773295,36.851939540000004,35.67652363622348,33.03029195264706,34.68350152349,34.244631148808864
238,36.6560486945,36.843102359,35.674911053545365,32.991304389411766,34.65788182625939,34.29932464363798
239,36.569149748,36.760622003,35.663458339873955,32.96877824176471,34.68738022701245,34.35600037390375
240,36.651630104,36.816590816,35.68116158960312,32.93498902029412,34.63502752283056,34.28050768380873
241,36.653102967500004,36.860776721,35.68987802837736,32.991650945529415,34.69206036334694,34.275938409512605
242,36.642792923,36.8534124035,35.71213071738727,33.267682893235296,34.67074878940019,34.2370710142132
243,36.5824055195,36.826900860500004,35.709150113718486,33.08158225805882,34.66442472777833,34.295986244083046
244,36.642792923,36.860776721,35.66157902693712,33.02197460582353,34.66085296047733,34.22697524237676
245,36.653102967500004,36.8740324925,35.69372122590385,32.98766555017647,34.64726032959239,34.20008802650888
246,36.622172834,36.869613902,35.70105494013926,33.030465230705886,34.65957344516957,34.181094830797875
247,36.648684377,36.869613902,35.68765461704907,32.81871944282353,34.657967602281694,34.177936644486955
248,36.64573865,36.854885267,35.67395252106349,32.940360640117646,34.64104011095904,34.20949434591304
249,36.666358739,36.872559629,35.67893839941444,32.89600145705882,34.64842722473097,34.2053332124756
250,36.639847196000005,36.838683768500005,35.700192653626374,32.847483600588234,34.67287675131579,34.22923406291892
251,36.639847196000005,36.8534124035,35.676910917778514,32.88023315370588,34.65239741682342,34.19762447751979
252,36.639847196000005,36.857830994000004,35.66141695931429,32.89773423764706,34.64963653044805,34.1570575592
253,36.653102967500004,36.8563581305,35.739854683465346,32.816640106117646,34.67733066118343,34.33844746388087
254,36.58682411,36.819536543,35.620077139317246,33.08695387788235,34.638887993825506,34.263069534432795
255,36.6177542435,36.8210094065,35.608228695036445,33.07049246229412,34.625205127234665,34.19879488391892
256,36.628064288000004,36.8210094065,35.638743260188086,32.87174252882353,34.6443635859144,34.1984604121463
257,36.6265914245,36.838683768500005,35.6483154878,33.05368449058824,34.652520219884224,34.264240291646054
258,36.6236456975,36.838683768500005,35.64671580416525,33.21413997305883,34.65244452433029,34.239583964190835
259,36.6383743325,36.7738777745,35.648762425689654,32.817853052529415,34.62223798137606,34.247401302643574
260,36.598607018,36.837210905,35.6678880256172,32.92996395658824,34.66084885465773,34.22700971039508
261,36.628064288000004,36.831319451,35.67122094302198,32.963060065823534,34.65006735616143,34.27173662998276
262,36.6324828785,36.828373724,35.64940704764589,32.85025604952941,34.63859408816518,34.201198675368424
263,36.64573865,36.8416294955,35.68363456926415,33.007765805,34.65018790107304,34.180243356141595
264,36.642792923,36.834265178,35.67853940213462,32.92719150764706,34.652835139204925,34.23784356055604
265,36.6413200595,36.8327923145,35.68922710394231,33.01244431258824,34.65781594271171,34.24462743441659
266,36.6059713355,36.8062807715,35.64102807844335,33.08106242388235,34.62942847991279,34.19626117264884
267,36.46899503,36.6913974185,35.629179592019234,32.98905177464706,34.62334258971963,34.34568935354588
268,36.613335653,36.828373724,35.65643592047926,32.97068430041177,34.63823751577159,34.263848691267604
269,36.580932656,36.760622003,35.663806639076,33.09163238547059,34.63456132895652,34.251903026678356
270,36.6089170625,36.810699362,35.657948986208794,32.89201606170588,34.644657067451526,34.24217062989437
271,36.6206999705,36.825427997,35.663393851276005,33.12230260188235,34.60975343826129,34.26108299093913
272,36.6148085165,36.8357380415,35.653601697436564,32.996329453117646,34.64276777180252,34.20481270198072
273,36.577986929,36.8121722255,35.67732608547059,32.78129138211765,34.647996068824426,34.25723215528796
274,36.6177542435,36.8445752225,35.66762246076976,32.93013723464706,34.65087626321324,34.26274798991972
275,36.6148085165,36.837210905,35.67661080945215,32.91246287264706,34.6531858548495,34.30676851391459
276,36.6059713355,36.8298465875,35.67444273649596,33.032371289352945,34.623568808567335,34.2143963570844
277,36.603025608500005,36.8327923145,35.68585246614286,33.089033214588234,34.633961533857565,34.28439627909091
278,36.631010015,36.8298465875,35.65459393717624,32.950064211411764,34.64322587479763,34.244556076720755
279,36.625118561,36.8563581305,35.6771422222301,33.02284099611765,34.64372462997555,34.2315060262069
280,36.603025608500005,36.8475209495,35.69042378347664,33.01452364929412,34.645518864173916,34.2239799407874
281,36.5941884275,36.828373724,35.65011842656847,33.052644822235294,34.66265546947213,34.27138749394973
282,36.622172834,36.8327923145,35.65481796527852,32.88057970982353,34.64960478151546,34.19299799451231
283,36.622172834,36.8121722255,35.697421616385945,32.928924288235294,34.63387412356083,34.1617049053902
284,36.6324828785,36.8180636795,35.67646093816621,33.087127155941175,34.61327552456685,34.177337467704916
285,36.6354286055,36.828373724,35.66440724352941,33.02110821552941,34.62008062854639,34.1681351462017
286,36.598607018,36.8121722255,35.67054168515213,32.96080745105883,34.61461525127273,34.19029666659091
287,36.560312567000004,36.654575831,35.648564741623076,32.96548595864706,34.626992607029976,34.217105057174514
288,36.585351246500004,36.816590816,35.652649498019805,32.99546306282353,34.62325221506906,34.20222358326172
289,36.592715564,36.82248227,35.65219811133874,32.889070334705885,34.61459760755986,34.1443056225876
290,36.592715564,36.795970727000004,35.64896775592143,32.88005987564706,34.61610120173381,34.1774156134574
291,36.610389926,36.8416294955,35.65345359481093,33.07066574035294,34.62989229165535,34.205694785
292,36.598607018,36.816590816,35.65731599623763,33.178791249058825,34.60286578919494,34.20565787112782
