frame,left_eye_temp,right_eye_temp,forehead_temp,nose_temp,left_cheek_temp,right_cheek_temp
72,35.6721758765,35.7458190515,34.7227584777145,31.639562252529412,33.72875867840868,34.523389858225805
73,35.748764778500004,35.788532093,34.741272840868575,31.810067862411767,33.80298534254733,34.57319047629696
74,35.823880817,35.959384259000004,34.770906153125,32.1011750012353,33.901392259454546,34.52944117117329
75,35.8282994075,35.9608571225,34.753059792851175,31.98715803852941,33.94677776155441,34.589361668581496
76,35.8459737695,35.9844229385,34.75345973428571,32.17360522982353,33.89784536687318,34.53140467888594
77,35.822407953500004,35.959384259000004,34.77273198546584,32.342551337176474,33.98307251064648,34.49551448882197
78,35.770857731,35.862175268,34.752387060588234,32.19041320152941,33.93593973000611,34.56776854114962
79,35.76202055,35.903415446000004,34.71040573287129,32.34116511270588,34.0005574236398,34.56260991703325
80,35.823880817,36.000624437,34.808334420114285,32.25816492252941,33.94610407190362,34.58304579417134
81,35.868066722,35.888686811,34.7766748685,31.905197516705883,33.88322597087741,34.58705851270898
82,35.8194622265,35.888686811,34.77205211870297,32.18764075258824,33.820741824772725,34.54601636776847
83,35.7811677755,35.891632538,34.67373483437624,32.16979311252941,33.78260537351955,34.54170112462454
84,35.738454734,35.924035535,34.70835868109626,32.267695215764704,33.772814452432435,34.47863894891892
85,35.7134160545,35.900469719,34.65190053482022,32.347922957,33.84001187950032,34.45208330306475
86,35.6456643335,35.8901596745,34.5469081625,32.28554285582353,33.81885016915888,34.37141720672769
87,35.546982479,35.826826544,34.56313826029126,32.25313985882353,33.825730749237344,34.376179007272725
88,35.524889526500004,35.760547686500004,34.550228181544554,32.098229274235294,33.83232791196721,34.4838579678234
89,35.735509007000005,35.7958964105,34.66727303059406,32.249847575705886,33.86653465587361,34.421049314623495
90,35.682485921,35.812097909,34.669433873558674,32.24950101958824,33.84918628653846,34.41220810059091
91,35.5278352535,35.794423547,34.66180639290909,32.72566912523529,33.992154125225,34.34007891776451
92,35.6456643335,35.816516499500004,34.63037259411298,32.656877735882354,33.911297425892855,34.306539606421865
93,35.6574472415,35.8076793185,34.67727289369976,32.278785011529415,33.85723580093264,34.40940940730566
94,35.632408562,35.810625045500004,34.65576699906542,32.224375701058825,33.89323810197753,34.39770447539941
95,35.514579482,35.800315001,34.6696467875,32.30824228152942,33.90712778314155,34.476886238360905
96,35.623571381000005,35.803260728,34.66020313329412,32.265442601000004,33.73219609908688,34.47842054847111
97,35.464502123,35.844500906,34.61709765324675,32.236158609058826,33.84302319828496,34.524377611774824
98,35.6957416925,35.791477820000004,34.66431967810567,32.35866619664706,33.88331194982479,34.50901860226295
99,35.6957416925,35.8253536805,34.71208851203947,32.365250762882354,33.89301477022595,34.56274481201995
100,35.692795965500004,35.8695395855,34.73824652081818,32.51115088841176,33.914565819562775,34.510928559933724
101,35.7251989625,35.8901596745,34.68640937685714,32.324357141,33.96689921779006,34.56094390168193
102,35.6456643335,35.903415446000004,34.69042289411079,32.55724285205883,33.9875484351741,34.52747138950447
103,35.711943191,35.876903903,34.67534483518182,31.93344184029412,33.92386455767383,34.53187962316742
104,35.697214556,35.871012449,34.67195427365,32.098749108411766,33.91655160644089,34.46620054823806
105,35.679540194,35.847446633000004,34.64751692112782,32.13184521764706,33.9392415039875,34.48275901630137
106,35.6780673305,35.841555179000004,34.6311018495102,32.03359655829412,33.8211932837468,34.455802294505986
107,35.6338814255,35.8489194965,34.60928005576842,32.59276485411765,33.89976100794224,34.369414038805736
108,35.6839587845,35.8459737695,34.62738006827273,32.391415749764704,33.892223040905755,34.37017055418776
109,35.6515557875,35.8695395855,34.631741905770866,32.43421543029412,33.89977621164162,34.331820143275436
110,35.5278352535,35.8076793185,34.63792476339334,31.770560465000003,33.86331737972389,34.48409849731769
111,35.6780673305,35.8754310395,34.662439995508024,32.28363679717647,33.83925210909707,34.36352373689474
112,35.726671826,35.838609452,34.66870264423077,31.936734123411767,33.84759995379271,34.36905270060391
113,35.7369818705,35.859229541000005,34.70577348555385,31.697610402235295,33.820551123438015,34.41234646794658
114,35.691323102,35.812097909,34.68968528424615,31.773159635882354,33.800098454985594,34.386677080496895
115,35.700160283,35.906361173,34.67290452296729,31.915767478294118,33.716688344637525,34.26049525058228
116,35.714888918,35.750237642,34.7248844119534,31.967924174,33.7837339881946,34.32231898976419
117,35.720780372,35.8047335915,34.74677153126857,32.21553852005883,33.82935094421959,34.151867994900186
118,35.7428733245,35.6780673305,34.73110502760755,32.21207295888235,33.807173270624,34.17904108895443
119,35.720780372,35.7752763215,34.6963545438765,32.01366958152941,33.74340953646994,34.278283223989774
120,35.738454734,35.8135707725,34.69311624794393,32.03896817811765,33.746550452347925,34.37626036511962
121,35.658920105,35.691323102,34.67170116992233,31.971563013235297,33.78342408678209,34.42956505269036
122,35.694268829,35.6780673305,34.65966809928793,32.02649215788235,33.7447495502439,34.43754698648415
123,35.704578873500004,35.8665938585,34.68843920554622,32.17603112264706,33.78116730036687,34.42399483982392
124,35.6279899715,35.815043636,34.63443186714956,32.207914285470586,33.80923784786886,34.409051224673654
125,35.629462835,35.838609452,34.65804373411881,32.250540687941175,33.90144042717094,34.382709786884426
126,35.6279899715,35.8459737695,34.639612765126216,32.283463519117646,33.9111561790625,34.2163107121466
127,35.673648740000004,35.760547686500004,34.63835439631068,32.31309406717647,33.85488598068616,34.18729814921029
128,35.6692301495,35.600005565000004,34.60985164657143,32.11555708011765,33.79900791805541,34.148460147307375
129,35.6692301495,35.8518652235,34.60884169372213,31.882151534882354,33.774458789792575,34.233894634828715
130,35.6898502385,35.7340361435,34.634147000576924,31.852694264882356,33.81899887907692,34.35088409316583
131,35.70310601,35.8135707725,34.66319062293306,32.47666855470588,33.8775407972,34.263689594934036
132,35.692795965500004,35.800315001,34.70607092202679,32.521894128058825,33.85287551030613,34.37847909451613
133,35.6220985175,35.85039236,34.674732819411766,32.39834687211765,33.83182339173145,34.36391702604817
134,35.664811559,35.9107797635,34.67782141825243,32.51669578629412,33.888490556547346,34.316797572070485
135,35.6780673305,35.8989968555,34.715145244326536,32.68997384511765,33.90710719274466,34.273749026266316
136,35.653028651,35.956438532,34.66213194149764,32.47424266188236,33.83062775233315,34.28648370186644
137,35.676594467,35.932872716,34.69351017231623,32.548925505235296,33.84879474777298,34.25899662265985
138,35.664811559,35.918144081,34.682597259563025,32.55065828582353,33.80393792483397,34.226098142611626
139,35.6957416925,35.897523992,34.68592211374436,32.53454342635294,33.8106443285342,34.031805958308105
140,35.704578873500004,35.803260728,34.691696555437055,32.22818781835294,33.81410807538124,34.227927306505016
141,35.7517105055,35.797369274000005,34.73024653416546,32.016788586588234,33.83112474819726,34.247031010687145
142,35.629462835,35.8636481315,34.66807088416667,32.243956121705885,33.7801397631878,34.213840702064005
143,35.6515557875,35.897523992,34.62894475855808,32.18244241082353,33.81893402125458,34.247358579601
144,35.711943191,35.7134160545,34.748176128714285,31.88890937917647,33.773778335566035,34.33779223015625
145,35.706051737,35.679540194,34.6960008545283,31.714938208117648,33.75422678116732,34.32611161313844
146,35.735509007000005,35.7958964105,34.70617164425824,31.698476792529412,33.767982079269146,34.40309554716981
147,35.735509007000005,35.7163617815,34.71807832538141,32.006738459176475,33.84849761733032,34.39213709743869
148,35.723726099000004,35.7634934135,34.65705731139286,32.02475937729412,33.800579350536694,34.273121437150174
149,35.6721758765,35.7782220485,34.64767760504202,31.79066071982353,33.78228546086812,34.35169338549181
150,35.608842746,35.7841135025,34.62375321467391,32.10394745017647,33.85505158563107,34.42627907625511
151,35.7016331465,35.759074823,34.60693887089801,32.33665988317647,33.83471370399575,34.264449322675816
152,35.7369818705,35.726671826,34.67082080913043,31.898439672411765,33.77836483768984,34.226839855049505
153,35.6957416925,35.660392968500005,34.66277931932247,31.645626984588237,33.726931772583896,34.38486949802251
154,35.660392968500005,35.741400461,34.648236445534764,32.081421302529414,33.80092549092437,34.39274418033044
155,35.6839587845,35.809152182,34.67000356809938,32.15523775558824,33.805286517437324,34.32730896582258
156,35.729617553000004,35.8135707725,34.69551175268679,32.200463328941176,33.814217993956596,34.27950093244814
157,35.726671826,35.829772271,34.7341862045283,32.17915012770588,33.87043368772124,34.282220180447766
158,35.714888918,35.7782220485,34.70697309457944,31.991143433882353,33.81885872671421,34.319417928388745
159,35.785586366000004,35.8489194965,34.76218046246631,31.685307660058825,33.80150402567083,34.345890498519154
160,35.788532093,35.8872139475,34.74884279169812,31.833113844235296,33.79490830100487,34.27216717228216
161,35.8194622265,35.588222657,34.75006289140187,31.639215696411767,33.78479345538629,34.36557118599532
162,35.797369274000005,35.670703013,34.762027160065934,31.60109452347059,33.796446117952584,34.38603926043097
163,35.776749185,35.8135707725,34.72635595133527,31.656196946176472,33.82585437441936,34.38643334231986
164,35.779694912000004,35.776749185,34.69730576130286,31.779051089882355,33.8677566574064,34.354824429873645
165,35.750237642,35.741400461,34.71623351395604,32.01730842076471,33.82220711373792,34.325548463766346
166,35.7576019595,35.720780372,34.72471677610769,31.805216076764708,33.818117553432835,34.39913618
167,35.760547686500004,35.806206455,34.72026559917715,31.94713080694118,33.80164643964111,34.29963653897345
168,35.73256328,35.6162070635,34.70531179949519,31.571463975411767,33.7633256524026,34.248339126382255
169,35.6191527905,35.806206455,34.67409904345143,32.02441282117647,33.79503055019691,34.16449729869565
170,35.4659749865,35.653028651,34.63156086901338,31.773679470058823,33.81785701373134,34.20355960891967
171,35.6898502385,35.667757286000004,34.65858189503972,31.703848412352944,33.83216963169102,34.13380757864964
172,35.6103156095,35.7576019595,34.62894262954987,32.264229654588235,33.886790503490566,34.15880564874494
173,35.6662844225,35.782640639,34.65377314464331,32.73190713535294,33.89448335346505,34.21497720408907
174,35.673648740000004,35.812097909,34.6476575148323,32.94209342070588,33.849641529033235,34.02149271168142
175,35.600005565000004,35.772330594500005,34.655137652255945,32.68321600082353,33.822628786986904,34.21608092017769
176,35.597059838,35.764966277,34.60300581947685,32.624821295000004,33.85341259318249,33.73105051838926
177,35.574966885500004,35.7693848675,34.633112547951505,32.26145720564706,33.81840266587349,34.2376068275
178,35.6014784285,35.776749185,34.62761359111567,32.32158469205883,33.86289386849635,33.612308690028385
179,35.116906337,35.694268829,34.6319303163796,32.11382429952941,33.75314458646712,33.76651490498615
180,35.6103156095,35.782640639,34.68376757407143,32.52206740611765,33.759222839244714,33.957809273978945
181,35.691323102,35.7016331465,34.70049275737143,32.50162059517647,33.79880494815951,34.28060123473684
182,35.685431648000005,35.800315001,34.70672073478972,32.59761663976471,33.874897604324325,34.15548561493628
183,35.704578873500004,35.7900049565,34.7187095072,32.00067372711765,33.773602885229224,34.19209458744426
184,35.7251989625,35.8253536805,34.71569449398052,31.770560465000003,33.71173706563945,34.293271716285716
185,35.694268829,35.8548109505,34.6637662436,31.772639801705882,33.78116308320127,34.30306304509564
186,35.7134160545,35.8695395855,34.649478376640005,32.132884886,33.748753895323745,34.14758967691834
187,35.6957416925,35.862175268,34.67493909328483,32.26336326429412,33.696491038305595,34.04531388332838
188,35.6662844225,35.859229541000005,34.68959775706422,32.63521797852941,33.75247364514286,33.993257026371545
189,35.6545015145,35.9196169445,34.666957255051976,32.38275184682353,33.70820235069513,33.92863013758701
190,35.670703013,35.772330594500005,34.62137078519273,31.74266269752941,33.6817027781077,33.880140111583856
191,35.513106618500004,35.8695395855,34.64096101742857,31.970523344882356,33.720206582525776,33.83109400088286
192,35.5661297045,35.7075246005,34.62845124172728,31.804696242588236,33.70097058452696,33.67528091116694
193,35.661865832000004,35.6162070635,34.63704649102804,31.63003195929412,33.693112164225354,33.768095009139074
194,35.704578873500004,35.776749185,34.65171490596981,31.95458176347059,33.749569537519626,33.67306779894198
195,35.667757286000004,35.7193075085,34.64728036875514,31.88145842264706,33.74672928793514,33.79778248197861
196,35.6721758765,35.8076793185,34.65062268538558,32.50751204917647,33.722029913681546,33.76212035180723
197,35.6147342,35.650082924,34.66058301211539,32.26180376176471,33.7497977393578,33.90310120994889
198,35.602951292,35.8430280425,34.67695915214286,33.00967186364706,33.82524950012073,33.79483154342376
199,35.661865832000004,35.7811677755,34.65582992514286,32.45743469017647,33.77080558035824,34.06441587644725
200,35.58527693,35.7841135025,34.65694170276513,32.48671868211765,33.73753693058764,34.098876177920005
201,35.648610060500005,35.817989363,34.705354285942306,33.44321356682353,33.87569307285932,34.05913125520077
202,35.655974378,35.782640639,34.67512281846154,33.08227537029412,33.89513459230769,33.696512049167445
203,35.636827152500004,35.838609452,34.655409107000004,32.50889827364706,33.76700466967675,34.10998022843585
204,35.5602382505,35.773803458,34.66416143166667,32.83535413647059,33.850976538141595,34.16393744496442
205,35.4600835325,35.7193075085,34.72230767783784,32.750101331529414,33.8228867201617,34.296369457811664
206,35.679540194,35.700160283,34.72058856211539,32.8081494812353,33.80158194138848,34.35904482258589
207,35.720780372,35.815043636,34.72922154149533,32.30945522794118,33.835813912640475,34.35128233050173
208,35.711943191,35.7929506835,34.71118026299351,32.814387491352946,33.740846129071855,34.38409136738694
209,35.779694912000004,35.7428733245,34.796087053571426,31.760337059529412,33.811553467720934,34.401576575204494
210,35.756129096,35.832717998,34.784403384974546,32.27670567482353,33.7981304568282,34.396475776064
211,35.759074823,35.8577566775,34.76244432915637,32.40493143835294,33.80381873694262,34.28145354847776
212,35.760547686500004,35.838609452,34.846590797091835,31.802963462,33.75345006786094,34.26432137514663
213,35.803260728,35.829772271,34.79426841852035,32.06374694052941,33.74925830831569,34.227647828186534
214,35.8017878645,35.7369818705,34.81886188732143,31.719616715705882,33.723729559064786,34.40563926367257
215,35.815043636,35.6073698825,34.8079963923007,31.354000011588237,33.72432250005079,34.493522323768545
216,35.797369274000005,35.7870592295,34.77477339392857,31.245527946764707,33.74722559772455,34.40104337161103
217,35.810625045500004,35.676594467,34.75904817675676,31.24431500035294,33.75339451945038,34.51061733662162
218,35.8047335915,35.697214556,34.76313217553896,31.068784326764707,33.768745280000005,34.57066955002251
219,35.7811677755,35.7369818705,34.77153932857143,31.165820039705885,33.78060058682028,34.51339733445245
220,35.7988421375,35.632408562,34.743039892120585,30.728812775352942,33.75091196667363,34.56129024138235
221,35.8135707725,35.838609452,34.75381973488811,30.928082543000002,33.808364753114084,34.55854356399103
222,35.817989363,35.829772271,34.73143266745455,30.86258343676471,33.76667810315789,34.57933874121348
223,35.829772271,35.738454734,34.756852017541284,31.069130882882355,33.81218337350994,34.55329552656092
224,35.817989363,35.710470327500005,34.71095522099506,31.322809961,33.70664072803022,34.529023391428574
225,35.4807036215,35.767912004,34.67099803841743,31.467150584000002,33.76678462434783,34.419578378188795
226,35.682485921,35.900469719,34.70848139239238,31.859625387235294,33.78104524387848,34.42710800901478
227,35.661865832000004,35.8695395855,34.68028532519273,31.77887781182353,33.7936650507578,34.19219548139461
228,35.6250442445,35.797369274000005,34.70399872509091,31.956834378235296,33.80527324580145,34.176132059379476
229,35.608842746,35.909306900000004,34.69478670486487,32.647520720705884,33.85325438137997,34.13824114351786
230,35.573494022,35.926981262,34.72436116582121,32.82357122847059,33.85493927833173,34.03288412781193
231,35.6147342,35.847446633000004,34.70833510311927,32.668660643882355,33.86256248504425,34.219301238285716
232,35.277448458500004,35.876903903,34.67747579444445,32.467484817588236,33.839198750611,34.218327779449226
233,35.750237642,35.9166712175,34.76389004394984,31.858412440823532,33.8610754707045,34.230168928143215
234,35.514579482,35.872485312500004,34.714845773214286,32.272893557529414,33.885415707380005,34.295189858509
235,35.6839587845,35.688377375,34.70346313836364,32.659996740941175,33.786878027036856,34.412404691371236
236,35.6220985175,35.894578265,34.71859637870417,32.58340783894118,33.72655462170708,34.441107071179324
237,35.6279899715,35.8548109505,34.72897073475834,32.47944100364706,33.73385863082353,34.44711732842353
238,35.692795965500004,35.9726400305,34.72574226609258,32.67437881982353,33.85288617610105,34.34360836727273
239,35.6191527905,35.93876417,34.723145991462914,32.87468825582353,33.82353507215613,34.38965401014108
240,35.6751216035,35.8607024045,34.716085148585165,32.52258724029412,33.75455600346479,34.36128930003132
241,35.518998072500004,35.921089808000005,34.70051626252896,32.68910745482353,33.80750010455819,34.20854879072561
242,35.570548295,35.9166712175,34.694116555716306,32.584447507294115,33.90108446925816,34.02304728177215
243,35.4070604465,35.865120995,34.75388565325455,32.443572445470586,33.82216914518367,34.30112248153184
244,35.264192687000005,35.8783767665,34.710998948478334,32.893402286176475,33.83110104270298,34.206385890968924
245,35.720780372,35.803260728,34.733338249724774,32.81629355,33.83114973753012,34.18202561015789
246,35.623571381000005,35.876903903,34.73205552378264,33.28431758688235,33.8515310328937,34.12287782431616
247,35.7016331465,35.711943191,34.72702151565909,32.221603252117646,33.7453569519242,34.18396690123077
248,35.688377375,35.900469719,34.71518415634182,32.333540878117645,33.787733251545106,34.069383957946506
249,35.6633386955,35.617679927,34.699000446972406,31.80972130629412,33.73126197121739,34.146621872580646
250,35.688377375,35.6147342,34.704779311353214,31.891335272000003,33.77342434156487,34.17190181292208
251,35.7222532355,35.7929506835,34.74775851514019,31.720136549882355,33.76053295018182,34.32572550748202
252,35.7782220485,35.779694912000004,34.72101174415094,31.66104873182353,33.75839874023874,34.450672168145225
253,35.748764778500004,35.835663725,34.722367041752335,31.870888461058826,33.830231994663045,34.35897460551948
254,35.714888918,35.744346188,34.678940064643,31.87262124164706,33.81861348104932,34.268480312403845
255,35.6515557875,35.7075246005,34.687042928045884,31.866556509588236,33.88058711,34.349159019983595
256,35.6132613365,35.896051128500005,34.716834694917,32.02146709417647,33.82969234300292,34.154132817177036
257,35.518998072500004,35.776749185,34.72270286253755,32.23407927235294,33.870521455477,34.22410056081766
258,35.561711114000005,35.8253536805,34.70863447116764,32.40337193582353,33.87969077385226,34.2722222010544
259,35.597059838,35.929926989,34.718272764424846,32.62412818276471,33.86545517095023,33.979357879851605
260,35.6162070635,35.8253536805,34.72380167351351,32.946598650235295,33.880488468574256,33.9424712497293
261,35.688377375,35.8459737695,34.7276920882243,33.16839456552941,33.96204192785498,34.068716390331915
262,35.647137197,35.8253536805,34.71672806519231,32.35364113294118,33.82263823144191,34.270484819828916
263,35.6869045115,35.750237642,34.72325451473028,31.942105743235295,33.800075497244215,34.357302329668016
264,35.523416663,35.729617553000004,34.70909156224532,32.251407078235296,33.81745104538952,34.37895925854325
265,35.70310601,35.844500906,34.738589660062374,32.106893177176474,33.801965465956805,34.3607350388906
266,35.4041147195,35.823880817,34.701547079992025,32.623261792470586,33.864669008,34.357618400207976
267,35.617679927,35.8017878645,34.70576017163755,31.985078701823532,33.832765537549285,34.186580755711745
268,35.6545015145,35.6692301495,34.69259906833977,32.03151722158824,33.80775722121181,34.15120469015332
269,35.676594467,35.906361173,34.69247714201581,32.651332838,33.8426389419898,34.275791206850535
270,35.661865832000004,35.946128487500005,34.72575094471352,32.34081855658824,33.84168008829756,34.026894745556504
271,35.685431648000005,35.9078340365,34.75414846067568,31.991316711941177,33.84337805017613,34.070598476
272,35.479230758,35.9137254905,34.713631847477274,32.62742046588235,33.884621860835736,34.03575504160067
273,35.470393577,35.8989968555,34.73357760173913,32.77661287452941,33.908714701930506,34.071958090744964
274,35.655974378,35.8901596745,34.740130579375,32.66051657511765,33.91022288332027,34.15424770420168
275,35.726671826,35.847446633000004,34.7304720642324,32.622048846058824,33.83880362760041,34.14142324779747
276,35.514579482,35.8430280425,34.789367618784404,32.98558621347059,33.85165647362245,34.079637750034664
277,35.682485921,35.8607024045,34.75234274785714,32.43750771341177,33.828795197383634,34.32559751255426
278,35.558765387,35.9137254905,34.70107664254464,32.285369577764705,33.83146933160902,34.259326607933495
279,35.502796574,35.926981262,34.68746580573661,33.36905055764706,33.96800304352828,33.94097308283143
280,35.6633386955,35.8430280425,34.77459374278761,33.34219245852941,33.94368801886463,34.04932402750594
281,35.735509007000005,35.93876417,34.77186411888419,32.395401145117646,33.829019093833494,34.11292940128981
282,35.738454734,35.924035535,34.75480101966116,32.33267448782353,33.85670651847859,34.20926215223022
283,35.7428733245,35.8253536805,34.730966963603,32.15783692647059,33.835261045728956,34.39545343819305
284,35.809152182,35.835663725,34.796870664711925,32.656531179764706,33.93086249765618,34.47846300909091
285,35.82093509,35.871012449,34.766463915733944,32.27324011364706,33.91843273945094,34.51019963500349
286,35.7251989625,35.932872716,34.70102806837838,32.230093877,33.96751833479452,34.394153472014544
287,35.6869045115,35.7752763215,34.66778745180778,31.780957148529414,33.85386432643963,34.31705252070692
288,35.810625045500004,35.6957416925,34.71480575547297,31.92755038629412,33.870852068335,34.26967543863326
289,35.7988421375,35.424734808500006,34.721308590568185,31.896360335705882,33.778771849543,34.04801530589231
290,35.753183369,35.594114111,34.711027238214285,31.804003130352942,33.781450673112396,34.0178472286109
291,35.7428733245,35.52636239,34.713909263385325,31.971909569352942,33.872489244153165,34.010891894672
292,35.691323102,35.470393577,34.643132373421054,32.11382429952941,33.87303903379445,34.131996224319096
293,35.7075246005,35.794423547,34.59583949541963,32.260764093411765,33.88909471802481,34.077385161656906
294,35.6839587845,35.706051737,34.61354890292383,32.01245663511765,33.840605765844664,33.94273020328571
295,35.6633386955,35.632408562,34.66257743080632,31.805562632882353,33.82569194452479,34.45009263148936
296,35.822407953500004,35.791477820000004,34.702583430695654,31.965498281176473,33.92662731634207,34.50087041157895
297,35.812097909,35.8577566775,34.69908153665138,31.557601730705883,33.915308326700305,34.52970386331915
298,35.8076793185,35.847446633000004,34.711840745859405,31.88336448129412,33.9595450638517,34.54600227684515
299,35.816516499500004,35.903415446000004,34.70114757972078,31.74942054182353,33.98836225317347,34.5674723733572
300,35.809152182,35.856283814,34.69491358727273,31.929629723,33.92928588151703,34.52273443331025
301,35.7752763215,35.912252627,34.68509930692005,32.07535657047059,33.88395128161503,34.5066995695795
302,35.7222532355,35.944655624,34.65642247903872,32.560188579058824,33.9327077095806,34.45667709603667
303,35.7222532355,35.953492805,34.67432475018868,32.45362257288235,33.94760455959794,34.454525297098726
304,35.685431648000005,35.990314392500004,34.652385373326716,32.72930796447059,33.967493759432244,34.43314952267516
305,35.650082924,35.9932601195,34.6357342201215,32.79203462176471,34.029615458615226,34.39581547909154
306,35.735509007000005,35.8695395855,34.650107857062,32.17793718129412,33.936740393601326,34.523986282017844
307,35.6780673305,35.8872139475,34.672709408428574,32.29767231994118,33.98225487776699,34.56428410117647
308,35.6751216035,35.980004348,34.67260160625,32.98316032064706,33.9685601248,34.37206871182243
309,35.7281446895,35.8872139475,34.61448644349907,32.29923182247059,33.890307738887174,34.461113863625
310,35.7634934135,35.8253536805,34.63283931803019,32.20860739770588,33.8947929815859,34.4293218621978
311,35.772330594500005,35.8665938585,34.66700338242991,32.215365242000004,33.92757616699848,34.40914265911215
312,35.7634934135,35.717834645,34.64012422161035,31.74786103929412,33.87779813897384,34.503091352171836
313,35.741400461,35.8253536805,34.64488885701742,31.76224311817647,33.86612955649289,34.552076314003244
314,35.747291915000005,35.835663725,34.625013168029355,31.86811601211765,33.862455327079005,34.3245392210219
315,35.6545015145,35.764966277,34.580445491766724,31.348628391764706,33.796889660438204,34.40698613
316,35.738454734,35.7929506835,34.59398772659082,31.940546240705885,33.78135440970173,34.2130052879258
317,35.7193075085,35.8282994075,34.624604027948116,31.737291077705883,33.78911158166577,34.43608910293815
318,35.7369818705,35.8047335915,34.60579249611157,31.321077180411766,33.84626331143161,34.4292047534471
319,35.7134160545,35.759074823,34.631609284649535,31.669192800588238,33.79153277936285,34.379995968040205
320,35.750237642,35.7251989625,34.635739726153275,31.599881577058824,33.804276538365386,34.380273630582366
321,35.767912004,35.594114111,34.61765654226535,31.094082923352943,33.76052489191832,34.394107584551385
322,35.7458190515,35.773803458,34.5975201164,31.452421949,33.791847168925706,34.28371096474939
323,35.726671826,35.7900049565,34.611711038228655,31.62968540317647,33.83397282655498,34.32205737753247
324,35.754656232500004,35.6427186065,34.60760766769957,31.631764739882353,33.825440644860684,34.404499310861624
325,35.754656232500004,35.7310904165,34.61662168111111,31.242408941705882,33.77746196563969,34.409677169347475
326,35.747291915000005,35.488067939000004,34.6146192675254,31.30357609647059,33.779017078441974,34.48399619995013
327,35.7517105055,35.661865832000004,34.610895899,31.343603328058826,33.798092926985646,34.471387808529414
